match_id,season,venue_name,round_number,match_number,match_status,match_name,match_type,team_id,team_name,team_nickname,score_string,is_home_competitor,opp_team_id,opp_team_name,opp_team_nickname,opp_score_string,at_neutral_venue,extra_periods_used,match_time,match_time_utc,attendance,duration
33647,1993,Perth Entertainment Centre,21,158,COMPLETE,,REGULAR,3692,Perth Wildcats,Wildcats,120,1,3683,Wollongong Hawks,Hawks,83,0,0,1993-09-10 12:00:00,1993-09-10 04:00:00,0,120
33647,1993,Perth Entertainment Centre,21,158,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,83,0,3692,Perth Wildcats,Wildcats,120,0,0,1993-09-10 12:00:00,1993-09-10 04:00:00,0,120
33648,1993,Melbourne Sports & Aquatic Centre,21,159,COMPLETE,,REGULAR,3718,North Melbourne Giants,GIANTS,128,1,3710,Townsville Crocodiles,Crocodiles,92,0,0,1993-09-10 12:00:00,1993-09-10 02:00:00,0,120
33648,1993,Melbourne Sports & Aquatic Centre,21,159,COMPLETE,,REGULAR,3710,Townsville Crocodiles,Crocodiles,92,0,3718,North Melbourne Giants,GIANTS,128,0,0,1993-09-10 12:00:00,1993-09-10 02:00:00,0,120
33649,1993,Carrara Stadium - Gold Coast,21,160,COMPLETE,,REGULAR,3704,Gold Coast Rollers,ROLLERS,108,1,3682,Adelaide 36ers,36ERS,113,0,0,1993-09-10 12:00:00,1993-09-10 02:00:00,0,120
33649,1993,Carrara Stadium - Gold Coast,21,160,COMPLETE,,REGULAR,3682,Adelaide 36ers,36ERS,113,0,3704,Gold Coast Rollers,ROLLERS,108,0,0,1993-09-10 12:00:00,1993-09-10 02:00:00,0,120
33650,1993,AIS Arena,21,161,COMPLETE,,REGULAR,3717,Canberra Cannons,CANNONS,100,1,3694,Sydney Kings,Kings,97,0,0,1993-09-10 12:00:00,1993-09-10 02:00:00,0,120
33650,1993,AIS Arena,21,161,COMPLETE,,REGULAR,3694,Sydney Kings,Kings,97,0,3717,Canberra Cannons,CANNONS,100,0,0,1993-09-10 12:00:00,1993-09-10 02:00:00,0,120
33651,1993,Melbourne Park,21,162,COMPLETE,,REGULAR,3689,Melbourne Tigers,Tigers,107,1,3683,Wollongong Hawks,Hawks,105,0,0,1993-09-11 12:00:00,1993-09-11 02:00:00,0,120
33651,1993,Melbourne Park,21,162,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,105,0,3689,Melbourne Tigers,Tigers,107,0,0,1993-09-11 12:00:00,1993-09-11 02:00:00,0,120
33652,1993,Derwent Entertainment Centre,21,163,COMPLETE,,REGULAR,3722,Hobart Devils,DEVILS,145,1,3710,Townsville Crocodiles,Crocodiles,112,0,0,1993-09-11 12:00:00,1993-09-11 02:00:00,0,120
33652,1993,Derwent Entertainment Centre,21,163,COMPLETE,,REGULAR,3710,Townsville Crocodiles,Crocodiles,112,0,3722,Hobart Devils,DEVILS,145,0,0,1993-09-11 12:00:00,1993-09-11 02:00:00,0,120
33653,1993,Newcastle Entertainment Centre,21,164,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,80,1,3682,Adelaide 36ers,36ERS,79,0,0,1993-09-11 12:00:00,1993-09-11 02:00:00,0,120
33653,1993,Newcastle Entertainment Centre,21,164,COMPLETE,,REGULAR,3682,Adelaide 36ers,36ERS,79,0,3690,Newcastle Falcons,FALCONS,80,0,0,1993-09-11 12:00:00,1993-09-11 02:00:00,0,120
33654,1993,"Boondall, Brisbane",21,165,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,85,1,3691,South East Melbourne Magic,MAGIC,82,0,0,1993-09-11 12:00:00,1993-09-11 02:00:00,0,120
33654,1993,"Boondall, Brisbane",21,165,COMPLETE,,REGULAR,3691,South East Melbourne Magic,MAGIC,82,0,3709,Brisbane Bullets,Bullets,85,0,0,1993-09-11 12:00:00,1993-09-11 02:00:00,0,120
33655,1993,"The Arena, Geelong",21,166,COMPLETE,,REGULAR,3721,Geelong Supercats,SUPERCATS,126,1,3694,Sydney Kings,Kings,115,0,0,1993-09-12 12:00:00,1993-09-12 02:00:00,0,120
33655,1993,"The Arena, Geelong",21,166,COMPLETE,,REGULAR,3694,Sydney Kings,Kings,115,0,3721,Geelong Supercats,SUPERCATS,126,0,0,1993-09-12 12:00:00,1993-09-12 02:00:00,0,120
33656,1993,Melbourne Sports & Aquatic Centre,22,167,COMPLETE,,REGULAR,3718,North Melbourne Giants,GIANTS,113,1,3717,Canberra Cannons,CANNONS,92,0,0,1993-09-15 12:00:00,1993-09-15 02:00:00,0,120
33656,1993,Melbourne Sports & Aquatic Centre,22,167,COMPLETE,,REGULAR,3717,Canberra Cannons,CANNONS,92,0,3718,North Melbourne Giants,GIANTS,113,0,0,1993-09-15 12:00:00,1993-09-15 02:00:00,0,120
33657,1993,Derwent Entertainment Centre,22,168,COMPLETE,,REGULAR,3722,Hobart Devils,DEVILS,99,1,3692,Perth Wildcats,Wildcats,127,0,0,1993-09-17 12:00:00,1993-09-17 02:00:00,0,120
33657,1993,Derwent Entertainment Centre,22,168,COMPLETE,,REGULAR,3692,Perth Wildcats,Wildcats,127,0,3722,Hobart Devils,DEVILS,99,0,0,1993-09-17 12:00:00,1993-09-17 02:00:00,0,120
33658,1993,"The Arena, Geelong",22,169,COMPLETE,,REGULAR,3721,Geelong Supercats,SUPERCATS,113,1,3704,Gold Coast Rollers,ROLLERS,108,0,0,1993-09-17 12:00:00,1993-09-17 02:00:00,0,120
33658,1993,"The Arena, Geelong",22,169,COMPLETE,,REGULAR,3704,Gold Coast Rollers,ROLLERS,108,0,3721,Geelong Supercats,SUPERCATS,113,0,0,1993-09-17 12:00:00,1993-09-17 02:00:00,0,120
33659,1993,Adelaide Arena,22,170,COMPLETE,,REGULAR,3682,Adelaide 36ers,36ERS,84,1,3691,South East Melbourne Magic,MAGIC,86,0,0,1993-09-18 12:00:00,1993-09-18 02:30:00,0,120
33659,1993,Adelaide Arena,22,170,COMPLETE,,REGULAR,3691,South East Melbourne Magic,MAGIC,86,0,3682,Adelaide 36ers,36ERS,84,0,0,1993-09-18 12:00:00,1993-09-18 02:30:00,0,120
33660,1993,Beaton Park Basketball Stadium,22,171,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,103,1,3690,Newcastle Falcons,FALCONS,87,0,0,1993-09-18 12:00:00,1993-09-18 02:00:00,0,120
33660,1993,Beaton Park Basketball Stadium,22,171,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,87,0,3683,Wollongong Hawks,Hawks,103,0,0,1993-09-18 12:00:00,1993-09-18 02:00:00,0,120
33661,1993,Townsville Entertainment Centre,22,172,COMPLETE,,REGULAR,3710,Townsville Crocodiles,Crocodiles,97,1,3694,Sydney Kings,Kings,102,0,0,1993-09-18 12:00:00,1993-09-18 02:00:00,0,120
33661,1993,Townsville Entertainment Centre,22,172,COMPLETE,,REGULAR,3694,Sydney Kings,Kings,102,0,3710,Townsville Crocodiles,Crocodiles,97,0,0,1993-09-18 12:00:00,1993-09-18 02:00:00,0,120
33662,1993,"Boondall, Brisbane",22,173,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,112,1,3689,Melbourne Tigers,Tigers,114,0,0,1993-09-19 12:00:00,1993-09-19 02:00:00,0,120
33662,1993,"Boondall, Brisbane",22,173,COMPLETE,,REGULAR,3689,Melbourne Tigers,Tigers,114,0,3709,Brisbane Bullets,Bullets,112,0,0,1993-09-19 12:00:00,1993-09-19 02:00:00,0,120
33663,1993,Melbourne Park,23,174,COMPLETE,,REGULAR,3689,Melbourne Tigers,Tigers,91,1,3718,North Melbourne Giants,GIANTS,92,0,0,1993-09-22 12:00:00,1993-09-22 02:00:00,0,120
33663,1993,Melbourne Park,23,174,COMPLETE,,REGULAR,3718,North Melbourne Giants,GIANTS,92,0,3689,Melbourne Tigers,Tigers,91,0,0,1993-09-22 12:00:00,1993-09-22 02:00:00,0,120
33664,1993,Melbourne Park,23,175,COMPLETE,,REGULAR,3691,South East Melbourne Magic,MAGIC,120,1,3710,Townsville Crocodiles,Crocodiles,106,0,0,1993-09-23 12:00:00,1993-09-23 02:00:00,0,120
33664,1993,Melbourne Park,23,175,COMPLETE,,REGULAR,3710,Townsville Crocodiles,Crocodiles,106,0,3691,South East Melbourne Magic,MAGIC,120,0,0,1993-09-23 12:00:00,1993-09-23 02:00:00,0,120
33665,1993,"The Arena, Geelong",23,176,COMPLETE,,REGULAR,3721,Geelong Supercats,SUPERCATS,118,1,3709,Brisbane Bullets,Bullets,115,0,0,1993-09-24 12:00:00,1993-09-24 02:00:00,0,120
33665,1993,"The Arena, Geelong",23,176,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,115,0,3721,Geelong Supercats,SUPERCATS,118,0,0,1993-09-24 12:00:00,1993-09-24 02:00:00,0,120
33666,1993,AIS Arena,23,177,COMPLETE,,REGULAR,3717,Canberra Cannons,CANNONS,93,1,3722,Hobart Devils,DEVILS,112,0,0,1993-09-24 12:00:00,1993-09-24 02:00:00,0,120
33666,1993,AIS Arena,23,177,COMPLETE,,REGULAR,3722,Hobart Devils,DEVILS,112,0,3717,Canberra Cannons,CANNONS,93,0,0,1993-09-24 12:00:00,1993-09-24 02:00:00,0,120
33667,1993,Beaton Park Basketball Stadium,23,178,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,92,1,3682,Adelaide 36ers,36ERS,89,0,0,1993-09-24 12:00:00,1993-09-24 02:00:00,0,120
33667,1993,Beaton Park Basketball Stadium,23,178,COMPLETE,,REGULAR,3682,Adelaide 36ers,36ERS,89,0,3683,Wollongong Hawks,Hawks,92,0,0,1993-09-24 12:00:00,1993-09-24 02:00:00,0,120
33668,1993,Sydney Entertainment Centre,23,179,COMPLETE,,REGULAR,3694,Sydney Kings,Kings,90,1,3682,Adelaide 36ers,36ERS,100,0,0,1993-09-25 12:00:00,1993-09-25 02:00:00,0,120
33668,1993,Sydney Entertainment Centre,23,179,COMPLETE,,REGULAR,3682,Adelaide 36ers,36ERS,100,0,3694,Sydney Kings,Kings,90,0,0,1993-09-25 12:00:00,1993-09-25 02:00:00,0,120
33669,1993,Perth Entertainment Centre,23,180,COMPLETE,,REGULAR,3692,Perth Wildcats,Wildcats,105,1,3709,Brisbane Bullets,Bullets,102,0,0,1993-09-25 12:00:00,1993-09-25 04:00:00,0,120
33669,1993,Perth Entertainment Centre,23,180,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,102,0,3692,Perth Wildcats,Wildcats,105,0,0,1993-09-25 12:00:00,1993-09-25 04:00:00,0,120
33670,1993,Newcastle Entertainment Centre,23,181,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,97,1,3718,North Melbourne Giants,GIANTS,92,0,0,1993-09-25 12:00:00,1993-09-25 02:00:00,0,120
33670,1993,Newcastle Entertainment Centre,23,181,COMPLETE,,REGULAR,3718,North Melbourne Giants,GIANTS,92,0,3690,Newcastle Falcons,FALCONS,97,0,0,1993-09-25 12:00:00,1993-09-25 02:00:00,0,120
33671,1993,Carrara Stadium - Gold Coast,23,182,COMPLETE,,REGULAR,3704,Gold Coast Rollers,ROLLERS,118,1,3722,Hobart Devils,DEVILS,89,0,0,1993-09-25 12:00:00,1993-09-25 02:00:00,0,120
33671,1993,Carrara Stadium - Gold Coast,23,182,COMPLETE,,REGULAR,3722,Hobart Devils,DEVILS,89,0,3704,Gold Coast Rollers,ROLLERS,118,0,0,1993-09-25 12:00:00,1993-09-25 02:00:00,0,120
33672,1993,Melbourne Sports & Aquatic Centre,24,183,COMPLETE,,REGULAR,3718,North Melbourne Giants,GIANTS,105,1,3692,Perth Wildcats,Wildcats,101,0,0,1993-09-29 12:00:00,1993-09-29 02:00:00,0,120
33672,1993,Melbourne Sports & Aquatic Centre,24,183,COMPLETE,,REGULAR,3692,Perth Wildcats,Wildcats,101,0,3718,North Melbourne Giants,GIANTS,105,0,0,1993-09-29 12:00:00,1993-09-29 02:00:00,0,120
33673,1993,Adelaide Arena,24,184,COMPLETE,,REGULAR,3682,Adelaide 36ers,36ERS,93,1,3691,South East Melbourne Magic,MAGIC,99,0,0,1993-09-29 12:00:00,1993-09-29 02:30:00,0,120
33673,1993,Adelaide Arena,24,184,COMPLETE,,REGULAR,3691,South East Melbourne Magic,MAGIC,99,0,3682,Adelaide 36ers,36ERS,93,0,0,1993-09-29 12:00:00,1993-09-29 02:30:00,0,120
33674,1993,Beaton Park Basketball Stadium,24,185,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,95,1,3689,Melbourne Tigers,Tigers,107,0,0,1993-09-29 12:00:00,1993-09-29 02:00:00,0,120
33674,1993,Beaton Park Basketball Stadium,24,185,COMPLETE,,REGULAR,3689,Melbourne Tigers,Tigers,107,0,3683,Wollongong Hawks,Hawks,95,0,0,1993-09-29 12:00:00,1993-09-29 02:00:00,0,120
33675,1993,Newcastle Entertainment Centre,24,186,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,99,1,3709,Brisbane Bullets,Bullets,125,0,0,1993-09-29 12:00:00,1993-09-29 02:00:00,0,120
33675,1993,Newcastle Entertainment Centre,24,186,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,125,0,3690,Newcastle Falcons,FALCONS,99,0,0,1993-09-29 12:00:00,1993-09-29 02:00:00,0,120
33676,1993,Perth Entertainment Centre,25,187,COMPLETE,,REGULAR,3692,Perth Wildcats,Wildcats,108,1,3718,North Melbourne Giants,GIANTS,98,0,0,1993-10-01 12:00:00,1993-10-01 04:00:00,0,120
33676,1993,Perth Entertainment Centre,25,187,COMPLETE,,REGULAR,3718,North Melbourne Giants,GIANTS,98,0,3692,Perth Wildcats,Wildcats,108,0,0,1993-10-01 12:00:00,1993-10-01 04:00:00,0,120
33677,1993,Melbourne Park,25,188,COMPLETE,,REGULAR,3691,South East Melbourne Magic,MAGIC,102,1,3682,Adelaide 36ers,36ERS,87,0,0,1993-10-01 12:00:00,1993-10-01 02:00:00,0,120
33677,1993,Melbourne Park,25,188,COMPLETE,,REGULAR,3682,Adelaide 36ers,36ERS,87,0,3691,South East Melbourne Magic,MAGIC,102,0,0,1993-10-01 12:00:00,1993-10-01 02:00:00,0,120
33678,1993,"Boondall, Brisbane",25,189,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,122,1,3690,Newcastle Falcons,FALCONS,118,0,0,1993-10-01 12:00:00,1993-10-01 02:00:00,0,120
33678,1993,"Boondall, Brisbane",25,189,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,118,0,3709,Brisbane Bullets,Bullets,122,0,0,1993-10-01 12:00:00,1993-10-01 02:00:00,0,120
33679,1993,Melbourne Park,25,190,COMPLETE,,REGULAR,3689,Melbourne Tigers,Tigers,108,1,3683,Wollongong Hawks,Hawks,98,0,0,1993-10-02 12:00:00,1993-10-02 02:00:00,0,120
33679,1993,Melbourne Park,25,190,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,98,0,3689,Melbourne Tigers,Tigers,108,0,0,1993-10-02 12:00:00,1993-10-02 02:00:00,0,120
33680,1993,Perth Entertainment Centre,25,191,COMPLETE,,REGULAR,3692,Perth Wildcats,Wildcats,117,1,3718,North Melbourne Giants,GIANTS,104,0,0,1993-10-03 12:00:00,1993-10-03 04:00:00,0,120
33680,1993,Perth Entertainment Centre,25,191,COMPLETE,,REGULAR,3718,North Melbourne Giants,GIANTS,104,0,3692,Perth Wildcats,Wildcats,117,0,0,1993-10-03 12:00:00,1993-10-03 04:00:00,0,120
33681,1993,"Boondall, Brisbane",26,192,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,101,1,3692,Perth Wildcats,Wildcats,97,0,0,1993-10-10 12:00:00,1993-10-10 02:00:00,0,120
33681,1993,"Boondall, Brisbane",26,192,COMPLETE,,REGULAR,3692,Perth Wildcats,Wildcats,97,0,3709,Brisbane Bullets,Bullets,101,0,0,1993-10-10 12:00:00,1993-10-10 02:00:00,0,120
33682,1993,Melbourne Park,26,193,COMPLETE,,REGULAR,3689,Melbourne Tigers,Tigers,108,1,3691,South East Melbourne Magic,MAGIC,106,0,0,1993-10-11 12:00:00,1993-10-11 02:00:00,0,120
33682,1993,Melbourne Park,26,193,COMPLETE,,REGULAR,3691,South East Melbourne Magic,MAGIC,106,0,3689,Melbourne Tigers,Tigers,108,0,0,1993-10-11 12:00:00,1993-10-11 02:00:00,0,120
33683,1993,Perth Entertainment Centre,27,194,COMPLETE,,REGULAR,3692,Perth Wildcats,Wildcats,120,1,3709,Brisbane Bullets,Bullets,107,0,0,1993-10-15 12:00:00,1993-10-15 04:00:00,0,120
33683,1993,Perth Entertainment Centre,27,194,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,107,0,3692,Perth Wildcats,Wildcats,120,0,0,1993-10-15 12:00:00,1993-10-15 04:00:00,0,120
33684,1993,Melbourne Park,27,195,COMPLETE,,REGULAR,3691,South East Melbourne Magic,MAGIC,72,1,3689,Melbourne Tigers,Tigers,89,0,0,1993-10-15 12:00:00,1993-10-15 02:00:00,0,120
33684,1993,Melbourne Park,27,195,COMPLETE,,REGULAR,3689,Melbourne Tigers,Tigers,89,0,3691,South East Melbourne Magic,MAGIC,72,0,0,1993-10-15 12:00:00,1993-10-15 02:00:00,0,120
33685,1993,Perth Entertainment Centre,27,196,COMPLETE,,REGULAR,3692,Perth Wildcats,Wildcats,119,1,3709,Brisbane Bullets,Bullets,80,0,0,1993-10-17 12:00:00,1993-10-17 04:00:00,0,120
33685,1993,Perth Entertainment Centre,27,196,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,80,0,3692,Perth Wildcats,Wildcats,119,0,0,1993-10-17 12:00:00,1993-10-17 04:00:00,0,120
33686,1993,Melbourne Park,28,197,COMPLETE,,REGULAR,3689,Melbourne Tigers,Tigers,117,1,3692,Perth Wildcats,Wildcats,113,0,0,1993-10-23 12:00:00,1993-10-23 02:00:00,0,120
33686,1993,Melbourne Park,28,197,COMPLETE,,REGULAR,3692,Perth Wildcats,Wildcats,113,0,3689,Melbourne Tigers,Tigers,117,0,0,1993-10-23 12:00:00,1993-10-23 02:00:00,0,120
33687,1993,Perth Entertainment Centre,29,198,COMPLETE,,REGULAR,3692,Perth Wildcats,Wildcats,112,1,3689,Melbourne Tigers,Tigers,105,0,0,1993-10-29 12:00:00,1993-10-29 04:00:00,0,120
33687,1993,Perth Entertainment Centre,29,198,COMPLETE,,REGULAR,3689,Melbourne Tigers,Tigers,105,0,3692,Perth Wildcats,Wildcats,112,0,0,1993-10-29 12:00:00,1993-10-29 04:00:00,0,120
33688,1993,Perth Entertainment Centre,29,199,COMPLETE,,REGULAR,3692,Perth Wildcats,Wildcats,102,1,3689,Melbourne Tigers,Tigers,104,0,0,1993-10-31 12:00:00,1993-10-31 04:00:00,0,120
33688,1993,Perth Entertainment Centre,29,199,COMPLETE,,REGULAR,3689,Melbourne Tigers,Tigers,104,0,3692,Perth Wildcats,Wildcats,102,0,0,1993-10-31 12:00:00,1993-10-31 04:00:00,0,120
33689,1994,Melbourne Sports & Aquatic Centre,1,1,COMPLETE,,REGULAR,3718,North Melbourne Giants,GIANTS,95,1,3692,Perth Wildcats,Wildcats,112,0,0,1994-04-07 12:00:00,1994-04-07 02:00:00,0,120
33689,1994,Melbourne Sports & Aquatic Centre,1,1,COMPLETE,,REGULAR,3692,Perth Wildcats,Wildcats,112,0,3718,North Melbourne Giants,GIANTS,95,0,0,1994-04-07 12:00:00,1994-04-07 02:00:00,0,120
33690,1994,Beaton Park Basketball Stadium,1,2,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,91,1,3691,South East Melbourne Magic,MAGIC,123,0,0,1994-04-08 12:00:00,1994-04-08 02:00:00,0,120
33690,1994,Beaton Park Basketball Stadium,1,2,COMPLETE,,REGULAR,3691,South East Melbourne Magic,MAGIC,123,0,3683,Wollongong Hawks,Hawks,91,0,0,1994-04-08 12:00:00,1994-04-08 02:00:00,0,120
33691,1994,"Boondall, Brisbane",1,3,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,116,1,3722,Hobart Devils,DEVILS,103,0,0,1994-04-08 12:00:00,1994-04-08 02:00:00,0,120
33691,1994,"Boondall, Brisbane",1,3,COMPLETE,,REGULAR,3722,Hobart Devils,DEVILS,103,0,3709,Brisbane Bullets,Bullets,116,0,0,1994-04-08 12:00:00,1994-04-08 02:00:00,0,120
33692,1994,Carrara Stadium - Gold Coast,1,4,COMPLETE,,REGULAR,3704,Gold Coast Rollers,ROLLERS,95,1,3682,Adelaide 36ers,36ERS,92,0,0,1994-04-08 12:00:00,1994-04-08 02:00:00,0,120
33692,1994,Carrara Stadium - Gold Coast,1,4,COMPLETE,,REGULAR,3682,Adelaide 36ers,36ERS,92,0,3704,Gold Coast Rollers,ROLLERS,95,0,0,1994-04-08 12:00:00,1994-04-08 02:00:00,0,120
33693,1994,Sydney Entertainment Centre,1,5,COMPLETE,,REGULAR,3694,Sydney Kings,Kings,110,1,3691,South East Melbourne Magic,MAGIC,100,0,0,1994-04-09 12:00:00,1994-04-09 02:00:00,0,120
33693,1994,Sydney Entertainment Centre,1,5,COMPLETE,,REGULAR,3691,South East Melbourne Magic,MAGIC,100,0,3694,Sydney Kings,Kings,110,0,0,1994-04-09 12:00:00,1994-04-09 02:00:00,0,120
33694,1994,Townsville Entertainment Centre,1,6,COMPLETE,,REGULAR,3710,Townsville Crocodiles,Crocodiles,97,1,3722,Hobart Devils,DEVILS,83,0,0,1994-04-09 12:00:00,1994-04-09 02:00:00,0,120
33694,1994,Townsville Entertainment Centre,1,6,COMPLETE,,REGULAR,3722,Hobart Devils,DEVILS,83,0,3710,Townsville Crocodiles,Crocodiles,97,0,0,1994-04-09 12:00:00,1994-04-09 02:00:00,0,120
33695,1994,Melbourne Park,1,7,COMPLETE,,REGULAR,3689,Melbourne Tigers,Tigers,112,1,3721,Geelong Supercats,SUPERCATS,100,0,0,1994-04-09 12:00:00,1994-04-09 02:00:00,0,120
33695,1994,Melbourne Park,1,7,COMPLETE,,REGULAR,3721,Geelong Supercats,SUPERCATS,100,0,3689,Melbourne Tigers,Tigers,112,0,0,1994-04-09 12:00:00,1994-04-09 02:00:00,0,120
33696,1994,Newcastle Entertainment Centre,1,8,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,93,1,3682,Adelaide 36ers,36ERS,95,0,0,1994-04-09 12:00:00,1994-04-09 02:00:00,0,120
33696,1994,Newcastle Entertainment Centre,1,8,COMPLETE,,REGULAR,3682,Adelaide 36ers,36ERS,95,0,3690,Newcastle Falcons,FALCONS,93,0,0,1994-04-09 12:00:00,1994-04-09 02:00:00,0,120
33697,1994,AIS Arena,1,9,COMPLETE,,REGULAR,3717,Canberra Cannons,CANNONS,87,1,3692,Perth Wildcats,Wildcats,105,0,0,1994-04-09 12:00:00,1994-04-09 02:00:00,0,120
33697,1994,AIS Arena,1,9,COMPLETE,,REGULAR,3692,Perth Wildcats,Wildcats,105,0,3717,Canberra Cannons,CANNONS,87,0,0,1994-04-09 12:00:00,1994-04-09 02:00:00,0,120
33698,1994,Melbourne Park,2,10,COMPLETE,,REGULAR,3689,Melbourne Tigers,Tigers,107,1,3690,Newcastle Falcons,FALCONS,103,0,0,1994-04-12 12:00:00,1994-04-12 02:00:00,0,120
33698,1994,Melbourne Park,2,10,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,103,0,3689,Melbourne Tigers,Tigers,107,0,0,1994-04-12 12:00:00,1994-04-12 02:00:00,0,120
33699,1994,Melbourne Park,2,11,COMPLETE,,REGULAR,3691,South East Melbourne Magic,MAGIC,106,1,3709,Brisbane Bullets,Bullets,131,0,0,1994-04-13 12:00:00,1994-04-13 02:00:00,0,120
33699,1994,Melbourne Park,2,11,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,131,0,3691,South East Melbourne Magic,MAGIC,106,0,0,1994-04-13 12:00:00,1994-04-13 02:00:00,0,120
33700,1994,Sydney Entertainment Centre,2,12,COMPLETE,,REGULAR,3694,Sydney Kings,Kings,90,1,3704,Gold Coast Rollers,ROLLERS,86,0,0,1994-04-15 12:00:00,1994-04-15 02:00:00,0,120
33700,1994,Sydney Entertainment Centre,2,12,COMPLETE,,REGULAR,3704,Gold Coast Rollers,ROLLERS,86,0,3694,Sydney Kings,Kings,90,0,0,1994-04-15 12:00:00,1994-04-15 02:00:00,0,120
33701,1994,AIS Arena,2,13,COMPLETE,,REGULAR,3717,Canberra Cannons,CANNONS,126,1,3710,Townsville Crocodiles,Crocodiles,101,0,0,1994-04-15 12:00:00,1994-04-15 02:00:00,0,120
33701,1994,AIS Arena,2,13,COMPLETE,,REGULAR,3710,Townsville Crocodiles,Crocodiles,101,0,3717,Canberra Cannons,CANNONS,126,0,0,1994-04-15 12:00:00,1994-04-15 02:00:00,0,120
33702,1994,Derwent Entertainment Centre,2,14,COMPLETE,,REGULAR,3722,Hobart Devils,DEVILS,105,1,3709,Brisbane Bullets,Bullets,119,0,0,1994-04-16 12:00:00,1994-04-16 02:00:00,0,120
33702,1994,Derwent Entertainment Centre,2,14,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,119,0,3722,Hobart Devils,DEVILS,105,0,0,1994-04-16 12:00:00,1994-04-16 02:00:00,0,120
33703,1994,Beaton Park Basketball Stadium,2,15,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,96,1,3704,Gold Coast Rollers,ROLLERS,82,0,0,1994-04-16 12:00:00,1994-04-16 02:00:00,0,120
33703,1994,Beaton Park Basketball Stadium,2,15,COMPLETE,,REGULAR,3704,Gold Coast Rollers,ROLLERS,82,0,3683,Wollongong Hawks,Hawks,96,0,0,1994-04-16 12:00:00,1994-04-16 02:00:00,0,120
33704,1994,Perth Entertainment Centre,2,16,COMPLETE,,REGULAR,3692,Perth Wildcats,Wildcats,97,1,3682,Adelaide 36ers,36ERS,95,0,0,1994-04-16 12:00:00,1994-04-16 04:00:00,0,120
33704,1994,Perth Entertainment Centre,2,16,COMPLETE,,REGULAR,3682,Adelaide 36ers,36ERS,95,0,3692,Perth Wildcats,Wildcats,97,0,0,1994-04-16 12:00:00,1994-04-16 04:00:00,0,120
33705,1994,"The Arena, Geelong",2,17,COMPLETE,,REGULAR,3721,Geelong Supercats,SUPERCATS,110,1,3690,Newcastle Falcons,FALCONS,102,0,0,1994-04-16 12:00:00,1994-04-16 02:00:00,0,120
33705,1994,"The Arena, Geelong",2,17,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,102,0,3721,Geelong Supercats,SUPERCATS,110,0,0,1994-04-16 12:00:00,1994-04-16 02:00:00,0,120
33706,1994,Melbourne Sports & Aquatic Centre,2,18,COMPLETE,,REGULAR,3718,North Melbourne Giants,GIANTS,122,1,3710,Townsville Crocodiles,Crocodiles,86,0,0,1994-04-16 12:00:00,1994-04-16 02:00:00,0,120
33706,1994,Melbourne Sports & Aquatic Centre,2,18,COMPLETE,,REGULAR,3710,Townsville Crocodiles,Crocodiles,86,0,3718,North Melbourne Giants,GIANTS,122,0,0,1994-04-16 12:00:00,1994-04-16 02:00:00,0,120
33707,1994,Perth Entertainment Centre,3,19,COMPLETE,,REGULAR,3692,Perth Wildcats,Wildcats,90,1,3718,North Melbourne Giants,GIANTS,121,0,0,1994-04-21 12:00:00,1994-04-21 04:00:00,0,120
33707,1994,Perth Entertainment Centre,3,19,COMPLETE,,REGULAR,3718,North Melbourne Giants,GIANTS,121,0,3692,Perth Wildcats,Wildcats,90,0,0,1994-04-21 12:00:00,1994-04-21 04:00:00,0,120
